input_point,x,p
-3.141592653589793,-0.20429868930433503,-1.2909912587267929
-3.141592653589793,-0.018245822065925843,-4.579629821943268
-3.141592653589793,3.5854763955826954,0.448850792574488
-3.141592653589793,4.427083913888032,0.4952950977982695
-3.141592653589793,-3.4449025695923936,1.9457832458235522
-3.141592653589793,0.14725559762353946,4.286540371592455
-3.141592653589793,3.5242316410899885,-2.6204882665764897
-3.141592653589793,1.4113596918670694,2.123113889750268
-3.141592653589793,2.3064689053225553,3.1310734537868594
-3.141592653589793,0.34901564779068295,1.2827848460581688
-3.141592653589793,2.5259105863666758,-0.9363342135107438
-3.141592653589793,-3.798937501843499,1.4130541424502887
-3.141592653589793,-3.86801708588653,2.5044404740169455
-3.141592653589793,3.9353483661620032,0.28103354424530647
-3.141592653589793,2.975116935130943,-2.085213245595761
-3.141592653589793,1.7198967292410021,-1.0321482785693359
-3.141592653589793,4.044961035585398,-1.685410219233538
-3.141592653589793,2.3480636740584693,-2.884495850759788
-3.141592653589793,-4.1540338950708655,0.8956629341931244
-3.141592653589793,-0.29715663823239247,2.7779747596398057
-3.141592653589793,0.07060619313640526,4.383514883310138
-3.141592653589793,1.104457328968909,-0.15157859835715115
-3.141592653589793,1.8839612193127966,1.5850190569829667
-3.141592653589793,-0.6361911099516835,-0.06913326417771337
-3.141592653589793,-0.15897498767016494,-1.101565080617041
-3.141592653589793,2.661260807326636,0.30700733394452673
-3.141592653589793,3.0301258274740377,2.528569188542477
-3.141592653589793,-4.198849757797463,1.0941304749623892
-3.141592653589793,1.0535106798335008,0.2078862157305128
-3.141592653589793,-1.1005456670624065,-1.5679720352819242
-3.141592653589793,1.6417154192551973,4.220356088175384
-3.141592653589793,3.1235548891060674,2.6103503874701524
-3.141592653589793,-3.8078657574361117,-0.09844955451509563
-3.141592653589793,-2.902079962571361,-2.8593922199406476
-3.141592653589793,4.2638373404344545,0.6656512141211479
-3.141592653589793,2.9996377275859043,2.573466660097136
-3.141592653589793,2.6752419883821457,-0.6235206178358412
-3.141592653589793,-0.6790167455578517,2.0614470297757617
-3.141592653589793,-1.0877954180081009,-1.7720086014129661
-3.141592653589793,1.5655646421887521,3.9581521783745544
-3.141592653589793,-3.884196331997158,-0.8046546160332717
-3.141592653589793,3.161535324596283,1.7596411885280734
-3.141592653589793,3.675115690413751,0.723839087055425
-3.141592653589793,-1.746055284644708,2.234804187876964
-3.141592653589793,1.4931093797748716,-0.7349780464248683
-3.141592653589793,-2.0380770889704936,-0.5475228751700749
-3.141592653589793,2.8812260409489614,-3.163442138243564
-3.141592653589793,2.6462058009359097,3.0256576382889246
-3.141592653589793,4.5624705387468545,-0.792920487729889
-3.141592653589793,3.3270149761030083,1.6782816065225212
-3.141592653589793,4.173130252702059,-0.959530367508302
-3.141592653589793,4.052536493045027,-1.0567416890892556
-3.141592653589793,-4.018653887581114,-2.1338136059453117
-3.141592653589793,-0.4427458616016633,-1.2203077138452842
-3.141592653589793,-2.67591132725133,-3.4850538463627894
-3.141592653589793,0.146069417648099,-2.913886341463746
-3.141592653589793,2.690497696457321,-0.05094872902848735
-3.141592653589793,2.5641276941616287,-1.2273289650845944
-3.141592653589793,3.1632763953866228,-3.1613513845126366
-3.141592653589793,1.7558477674785475,-0.03285841224863084
-3.141592653589793,-1.0644731889892771,-1.937548934505168
-3.141592653589793,1.819007409708684,0.14411694609394576
-3.141592653589793,-3.5425900732196536,2.7007845015687106
-3.141592653589793,-0.7747943336296705,-1.7400864073153937
-3.141592653589793,-2.518415125975195,3.555922286883204
-3.141592653589793,1.8083462910866235,-0.18379827544735328
-3.141592653589793,-0.19573899558512942,-0.5044803637686428
-3.141592653589793,0.01559614130531628,3.989334260742872
-3.141592653589793,3.9213459468498826,1.0806310713411733
-3.141592653589793,1.8075244496780218,0.3955978990364324
-3.141592653589793,-1.6759592812198063,-2.334216524001267
-3.141592653589793,2.6028771868500655,-0.720987905795428
-3.141592653589793,-2.477145910758126,3.3977986139909024
-3.141592653589793,3.605361352899669,-0.989875934074333
-3.141592653589793,-3.9709619247438157,-1.139848891713756
-3.141592653589793,-0.10427531099272969,2.7816360353611547
-3.141592653589793,1.4998159530261965,-4.070972559011335
-3.141592653589793,-0.6339995412944832,3.9488650459347934
-3.141592653589793,3.410888394068916,1.6306157264110386
-3.141592653589793,2.9606808994937435,-2.843750557726751
-3.141592653589793,2.465697462311642,0.7588005106847753
-3.141592653589793,1.8446444293389863,3.3197494023529917
-3.141592653589793,-1.4114175115298426,1.4534117305151248
-3.141592653589793,3.279065394336424,2.8716890059589755
-3.141592653589793,-0.5263255061255947,-0.09817561095350502
-3.141592653589793,3.8089015615918136,-1.6608757076479126
-3.141592653589793,-0.794554356068442,-1.9951680232633802
-3.141592653589793,1.6439509727847916,-3.520140789004796
-3.141592653589793,2.6922844515093693,0.030993668859196966
-3.141592653589793,4.062393762786554,0.10726348571230293
-3.141592653589793,4.283171644479566,0.9784864213349174
-3.141592653589793,4.204007757169615,-0.16852420926107392
-3.141592653589793,3.786755393930939,-1.1791413092816025
-3.141592653589793,-4.298150918765072,-2.0045038899099232
-3.141592653589793,3.8241370383830287,0.9788223966281455
-3.141592653589793,4.0552474023050245,0.5666143137042976
-3.141592653589793,3.664054435098908,-1.8906105483560722
-3.141592653589793,1.917991849155353,0.015064760060519156
-3.141592653589793,2.734271679593329,-0.4792778369440205
-3.141592653589793,3.1772838803766046,2.493742543669512
-3.141592653589793,1.320421876414196,-3.6075386762851593
-3.141592653589793,3.289503203021539,1.9527936403868527
-3.141592653589793,4.711702286126995,0.76924273000086
-3.141592653589793,0.9277073967177927,-1.6664785692296258
-3.141592653589793,-2.4644895596056147,-3.447722137283277
-3.141592653589793,3.653478404966192,-1.116499757365096
-3.141592653589793,3.858634276806052,-0.619066549999709
-3.141592653589793,2.2328894338108665,-3.0257743215865656
-3.141592653589793,-4.096423057203748,-0.026173110465951055
-3.141592653589793,0.24016142313204547,-0.6497424532551124
-3.141592653589793,-3.001408608952464,2.8878356112162233
-3.141592653589793,1.9167351593179482,0.35055154069917904
-3.141592653589793,3.937335315573838,-0.8775730513642381
-3.141592653589793,-0.25675778616081146,-1.8917983571401837
-3.141592653589793,0.6028513821932489,-3.6229663296926313
-3.141592653589793,1.1387281268464342,-1.7920054344977192
-3.141592653589793,3.4361637822740505,-3.0533080132903345
-3.141592653589793,-2.1150366676992123,-2.10044085228889
-3.141592653589793,-0.6366093464747324,-0.13756251059011326
-3.141592653589793,4.217533201224807,1.03787301918417
